name,uuid,asset_type,address,amount
Jolly_Tiger1,48921f59-6ebb-4576-9fe6-393ec3b7c0b0,ETH_TEST3,0x153f16fda7cf470fe359a1c2a490965637ff381a,0.01
Jolly_Narwhal1,cd4598d8-05c5-4822-b191-727384a5826d,ETH_TEST3,0x4742276b1da0d0cf5f8058f3709df1ad6134c032,0.01
Caring_Kangaroo1,317ac1d8-f3a5-455b-b166-7d37026e6b79,ETH_TEST3,0x227e521a426a606fe7e98c17205b6f19795b62f8,0.01
Caring_Penguin1,d4e64408-bbb6-4c97-9b16-febcaa392ea3,ETH_TEST3,0xa8f3bde5c975e619929b106294081f99f3aa78c5,0.01
Vibrant_Kangaroo1,1c2c3bb2-8d27-487f-a66f-8e631a473255,ETH_TEST3,0xf2ecf1c2478aff4e06822b8bbf44fef95597db96,0.01
Jolly_Unicorn1,5e1c10f2-fb3c-49ac-aeac-a03f1d5d66c0,ETH_TEST3,0x5d85ed666700150d9df60517c95ac460ea0f4f21,0.01
Funny_Octopus1,68e65f25-5ca1-4418-b71e-6a41cc68e135,ETH_TEST3,0x1aff7d8640861d88298fb9d6eb9485d16e488512,0.01
Playful_Penguin1,2c9b51fd-32cd-4128-8ff2-2a5a7d2ced55,ETH_TEST3,0x41ab5688962e65af4192f13f52640a83a23866de,0.01
Kind_Giraffe1,da490079-dea4-4f45-8e21-e442d4ce72a4,ETH_TEST3,0x3f175fab55a2166b2257b57e9a7fbb0717d0b921,0.01
Sad_Tiger1,f9cb45de-b349-4ea3-89e4-b7cf869cc867,ETH_TEST3,0x33bdb809fd098b9ffe5fc625cd450a03961b13b4,0.01
Bubbly_Dragon1,4e2b49af-9ab5-42af-82ba-4c1e6c266b05,ETH_TEST3,0x179b828c50dd26380d39c4bff0ba198293570138,0.01
Zany_Unicorn1,36ed3ba6-3af7-4c92-a8df-49a7d102ec5a,ETH_TEST3,0x3b306a60c35b41ed03187ab905b412751817a273,0.01
Silly_Lion1,a685f41a-9666-4d4a-9e7e-ae3b08de2e95,ETH_TEST3,0x17ef720904025d7f2317ff609cda33691f9d5a62,0.01
Zany_Dolphin1,afa7bbd0-575b-455a-ac45-98799c71f1fb,ETH_TEST3,0x6a351e0fab823808c50b2c9c99559b4f2f473260,0.01
Brave_Flamingo1,0271fa22-fb76-4637-b873-4fbe1f148ec0,ETH_TEST3,0xd2779f6c6f19d83535bfa826999e3bdcd6413cae,0.01
Playful_Flamingo1,a5043ce1-e559-45a6-adc7-1b86f11e9ecb,ETH_TEST3,0x5141b853ec3d614ad6075bb6ead2ec750849ac14,0.01
Joyful_Flamingo1,b761951d-136b-40fd-9d15-32d2c4bb7577,ETH_TEST3,0xfa78aa5172701c9de86bdd95b63365c4340f7f64,0.01
Zany_Panda1,fa619044-04a2-492c-8e66-d4a7af7b4045,ETH_TEST3,0x989b076aab76c754aeb3d94eb2c264de89416232,0.01
Spunky_Kangaroo1,bd21dd52-57b3-4a8c-878e-5f64c8a2a01e,ETH_TEST3,0x5b3b2fc1e4924a33c00351fe0caca85595c17e96,0.01
Zany_Narwhal1,e1b7becb-ae2f-4c8c-8ed7-a8393d51448b,ETH_TEST3,0xc0cbdba6d7c6800a5951b9d6e84ab8b1a5e7a783,0.01
Happy_Octopus1,0015e9df-b15c-4932-a41d-7c938c663461,ETH_TEST3,0xa39204a3ba68f552f8af80557aacc458b18eda2e,0.01
Brave_Kangaroo1,268df06a-1c2b-4bdc-8fd8-25dc07cf1c00,ETH_TEST3,0x034d2680a13889ed0fdf2c728b6005f6f5102e46,0.01
Happy_Panda1,32ff16ab-4bf3-4653-b88e-9f5ff9580ab4,ETH_TEST3,0x8187c5d0eb24214c5e5f9b3769805feb79dd297d,0.01
Clever_Koala1,059a6321-175a-4c65-b358-9c00401f48a2,ETH_TEST3,0x94d04e1edc7868a319a5abb4c8a2b1e47e22a649,0.01
Bubbly_Kangaroo1,f8178260-d4e4-4971-921e-7a3fb664fa41,ETH_TEST3,0x73adc24c8795c7a42d3cdefcdc7e865c8d653bf9,0.01
Jolly_Elephant1,cda30021-d6cc-4206-a120-9256835bc185,ETH_TEST3,0x61ed7e30bd04dcf7ca0cd4f589415644b8bf7f53,0.01
Cheery_Monkey1,98833882-d43d-4615-8435-faa1517839c6,ETH_TEST3,0xc76d700a81d449036517623fa826decb10d45115,0.01
Angry_Lion1,3930b96b-3274-46dd-8b41-fded70ec9624,ETH_TEST3,0x9cc454c4d1985170314c11e6e11beac163d04a01,0.01
Playful_Flamingo1,10d9b90d-9566-43fd-ab58-109e4cf10b11,ETH_TEST3,0x2bfe45e72c1514fdca5524c9c6ecde19157985d7,0.01
Quirky_Dolphin1,67d137b4-1f4b-443b-adb8-b15d5afd0538,ETH_TEST3,0x3f8dd23592513d6c585d01999b0f4f8a0c092d67,0.01
Jolly_Koala1,5225863c-29ea-450a-bb9e-94cc17a158c0,ETH_TEST3,0xa8d01833ee4669ffdf39161bd6ec9685411b296a,0.01
Quirky_Kangaroo1,0cff874a-ba19-4a0d-823b-58d18dcbb7ff,ETH_TEST3,0xcb68624a38d11b676fde462b424b8a3d04960f82,0.01
Spunky_Kangaroo1,0bbbafe8-e3b3-4dcd-be59-656e737c4642,ETH_TEST3,0x3c90ca95a2ec3a577e63f34f71ef6fe983b14538,0.01
Lively_Narwhal1,736cd6d7-e5f0-4d3b-9344-5d09fdc73f29,ETH_TEST3,0x8a80b5f0b05a14d44f737b6977fd50d2eb8814e0,0.01
Clever_Monkey1,07e98e30-9412-4195-80ba-f8fb14c15031,ETH_TEST3,0x770995f08021ea6a653f055caefed341444431e6,0.01
Caring_Octopus1,b98ed1d0-ed8e-4e28-a87c-724d971b2c7f,ETH_TEST3,0x6883496038d7fdc00824f23cbae4d262b2f9c115,0.01
Zany_Octopus1,29b152c3-cebd-46fe-ac00-8bd7e56cb5e3,ETH_TEST3,0xf7bc197ae4b9d1528bdd0e64e989877f31c639f9,0.01
Caring_Giraffe1,7f96d6dc-02c7-465f-844e-8a5dcf678e4c,ETH_TEST3,0x8be03a6bc89b5040c3f11385b536eab3505a76c8,0.01
Spunky_Octopus1,44cdac2e-f217-402e-8779-4b95b2df2774,ETH_TEST3,0xeedbf8881502be4b7f015bd7b5036e043e6dcd08,0.01
Happy_Unicorn1,bbb089f7-fdb7-45f3-a21c-b991e2385f6b,ETH_TEST3,0x7a925f2f7f687367b3c2e39a04b38c595cd76f3e,0.01
Lively_Flamingo1,b5e426f0-09f9-4463-a75f-1895bb0776bc,ETH_TEST3,0x926a7ee9606c798161dc203a671d2adc4cb318a6,0.01
Sad_Monkey1,cb14aadc-7024-484b-9e4f-10566419db78,ETH_TEST3,0x9155724d6a53371e55d73f7076f8b19bbce97d9a,0.01
Jolly_Elephant1,608d04bb-095d-49ee-8499-53f2411f3c15,ETH_TEST3,0x59ea8da60545427b2ab9b1ebb2c4b9b6703c0b49,0.01
Silly_Koala1,e9137928-941b-498c-830d-b7a16cd0c50f,ETH_TEST3,0xcc49cb3a52def74ebaaab3813e820ad7b6df073d,0.01
Cheery_Octopus1,7d8082a9-e4f2-45b0-adef-d1ba8b87a100,ETH_TEST3,0x56ed34eb72324df3c9d1c836d28a4bf65cf2e439,0.01
Joyful_Narwhal1,96fb3efd-5466-4f35-a710-6f304cee117d,ETH_TEST3,0x391ca36654f8f13605bff51075d03d851732dc44,0.01
Happy_Koala1,23713178-acbe-4132-8f09-dfdc4c1c4307,ETH_TEST3,0x330ed7b1d6343c8438808842d4bbd14a5d32b9f8,0.01
Angry_Unicorn1,0cba9eb3-f51d-4b4a-9659-5738b63c0e63,ETH_TEST3,0xd805c0b5aae386097e41a88d2fa1a9c8b7984183,0.01
Happy_Octopus1,2c4a14d9-75dc-424a-b83c-144df681750d,ETH_TEST3,0x219962546790d8aec9592aa0b718b0b30772c1ae,0.01
Zany_Dolphin1,2a0aee93-e864-440e-ab32-097e031272d5,ETH_TEST3,0xe9493b963d7cf7bb39a3cc18130ecba1d1a46517,0.01
Caring_Monkey1,bde8532f-460e-4b4a-a945-3e32642c70c4,ETH_TEST3,0x7537b6fdd2d7f6a1feeb8c76128df62fda30aee3,0.01
Vibrant_Lion1,030b6b72-5515-47c3-8d1b-ed6caeb7ba62,ETH_TEST3,0xf4bfa4a61da20e6cb37cfdb4db117b0e261ccb88,0.01
Spunky_Koala1,d9b7e4e2-e6bd-4c62-ab9c-707bc4d6f24f,ETH_TEST3,0xd5e578668ad3b6edc04cac2b522048ca9d163a8a,0.01
Bubbly_Penguin1,48c74455-15e3-47f3-9e50-b6bdd58eb8c4,ETH_TEST3,0x5873902c4112005a4797f951d52041b3c2761268,0.01
Joyful_Kangaroo1,21d53cee-5cdf-4958-a2b8-92684a75d3d5,ETH_TEST3,0x91854e3f0de7393f76dae8e9d3f501f16ccbdf5f,0.01
Kind_Koala1,842a3796-1e56-450f-b983-5f83132dd336,ETH_TEST3,0x9f618846ae901e4783755d90e37dcb2a672c52ab,0.01
Playful_Dragon1,2106d02e-1470-4470-af11-56dff3c90f96,ETH_TEST3,0x56050126084ee792e4d5ac90669a0e2110f4d2d9,0.01
Cheery_Penguin1,02aa3a1f-dcef-4648-bfa4-13683cebd7f5,ETH_TEST3,0x75151a283dde206cefdf927f991a3942a1d44951,0.01
Happy_Sloth1,9f060c59-ecc1-4b72-9a63-7de8afc2d250,ETH_TEST3,0x93105262fb4615b50f14f5438035cb7f55044b92,0.01
Vibrant_Lion1,f576ca3d-020c-4459-990b-d1b334686863,ETH_TEST3,0x66cf67ce5cea74d8a92ea930c0da08f5c72acd15,0.01
Witty_Unicorn1,546158f0-7901-4a59-ad52-51aba347eb70,ETH_TEST3,0xa7b6fdd54cf694acd8489b3dd09f127b94c6d06e,0.01
Playful_Dragon1,c5980da7-8af3-4b47-b750-32c7e24984ca,ETH_TEST3,0xf78af07cf2fd7c326add4ceb5ae482b1cccf1138,0.01
Lively_Sloth1,4c4809c1-f950-4c8f-91da-cdac0bab671f,ETH_TEST3,0xd25c4855cb8eb0f8aa111571a77be1f6d5cb9f93,0.01
Brave_Elephant1,c986f44f-6c30-40f7-84c3-a43e01a72585,ETH_TEST3,0xd0e9f9287f30afe9da54c170e4fce95489034a2b,0.01
Caring_Dragon1,0c659024-5cbd-4a4d-a84b-5f3b0f18f150,ETH_TEST3,0xa9b51a3ba08521734144c195a10620a3eef7fea0,0.01
Brave_Penguin1,14ac3a02-72ae-479c-b867-8b92ba55f20e,ETH_TEST3,0xe362b0b0af186016d921c643cbe1ac917b176688,0.01
Sad_Flamingo1,3a00b8ae-d651-4c7f-8b75-76f6635d7e21,ETH_TEST3,0x04388e74981564d2851b08b3a41742f61c9d23aa,0.01
Quirky_Panda1,b47ad532-7d15-490d-8e33-142a294202d0,ETH_TEST3,0x9f567daaca7da314b673b08978029d690dfaa4d2,0.01
Vibrant_Dolphin1,337df5d8-cf7d-4aed-a375-4e9965b10a8b,ETH_TEST3,0x20aeb4f5bda06c23da2ff7fabe479b475c1aba6c,0.01
Vibrant_Monkey1,9ae2e65c-6d20-459a-b27f-75a90fcd6116,ETH_TEST3,0xe400b0f8b395ae3db8d46e37836271396b37c21e,0.01
Quirky_Narwhal1,35a19b76-422a-4f81-b4c3-6561afec5ec3,ETH_TEST3,0xaf4844101c5bba287e5d012a7c6134729d26997b,0.01
Quirky_Dragon1,adae2114-8319-4488-bd5e-22af4041399e,ETH_TEST3,0xcd4db42896d1ddff75479d0c2fe2841fdab24524,0.01
Cheery_Panda1,50cb6b64-240f-4116-87e7-1421cb24f3ab,ETH_TEST3,0x3288f7e8af6f0f21dd5f13c7ef6107f7bea64fbb,0.01
Silly_Elephant1,d3945ac6-cab7-4a56-ae48-71598017ec1b,ETH_TEST3,0x4da86fc69cb01717dd8f05f937c18476ef7d61e1,0.01
Happy_Tiger1,0c442205-4b31-40b0-86f2-aee681934130,ETH_TEST3,0x60990a7bec7f78f9e132c1bec0304c8ff324523c,0.01
Lively_Tiger1,8dad270b-9a7a-4b56-b6f6-ca1794e732e5,ETH_TEST3,0xf406955fa14dbd204d6c5a912697e192b3962f18,0.01
Witty_Penguin1,97599aac-04a0-45d8-8008-ba7aa0503906,ETH_TEST3,0xec26485d200c43507c0a6a61babc12cab76f8e7e,0.01
Joyful_Lion1,15754c53-334f-47e6-a476-a7f3fe9886c4,ETH_TEST3,0xb075e805d5d786b8bb503338ab4df267f3ffde83,0.01
Vibrant_Dragon1,9af768db-32ce-425c-b0f7-9e9a47415215,ETH_TEST3,0xa1a224d4180fc746767ef3fb1821bf770e84176d,0.01
Witty_Tiger1,a7060742-065b-4003-b23a-c91ea440695f,ETH_TEST3,0x572920d06bad435828a97dd22c4738348681a413,0.01
Quirky_Penguin1,1749fa95-b83f-4226-90d6-c05c9569bb02,ETH_TEST3,0xc98b1dac30f3a624dc3dfbbc71bd45f74d7c8dea,0.01
Kind_Kangaroo1,612239c4-5feb-47f8-b526-86511ca41c6c,ETH_TEST3,0xe3217ee05f72b3efed6f92cb852bce0e8faf9c32,0.01
Funny_Giraffe1,59782250-a739-4311-9cc9-faffe6fdec6b,ETH_TEST3,0x8098d0735301acfcbe328a230953830ab06a6f68,0.01
Sad_Narwhal1,fcd0f1a4-8a83-4d37-90d1-8b4ff13ca042,ETH_TEST3,0x71b6bd57535f31a27db3c26d443d48299d129444,0.01
Quirky_Penguin1,43ae58e2-686e-4b73-8b15-6908bbce1a82,ETH_TEST3,0x211d976e5c19194848c77e8a35f80efdcc8f1874,0.01
Silly_Panda1,3ac4a705-183d-4df0-afa4-a1978eed9998,ETH_TEST3,0x90a00c15aa86c373be5521de9a35b2454f8a26b0,0.01
Caring_Koala1,6476bdf1-6c62-4a6d-a2a2-8ba4f8a89045,ETH_TEST3,0xfb3c1ca2f6aa91f6f5de262da45580b53b913795,0.01
Lively_Dragon1,a9a85e2e-f7a5-4f55-b6a0-af86ce814162,ETH_TEST3,0xc07a9cc878a3cd0cb36313e267c370fa925f8314,0.01
Jolly_Penguin1,e226e77f-7e6e-4713-982f-73ed0db3c999,ETH_TEST3,0x7e3218dee9280520b20930b523836fc7e9f45a2a,0.01
Cheery_Panda1,bd05df69-762d-42c0-9c2e-1b95e1c490c4,ETH_TEST3,0x0a5388c5f3a7f4f146e066a00ff7a7329fe33176,0.01
Brave_Flamingo1,5cb20d45-5023-4fd9-bce9-0d5421375b2e,ETH_TEST3,0x4e26e601ba4346fc759b94dbd868888b674fdde9,0.01
Zany_Giraffe1,79790d62-7468-46ba-8792-df73b3aa5ce5,ETH_TEST3,0x106420c6b38bd219d75b186f688d6ed1112cb609,0.01
Joyful_Kangaroo1,47261643-c1f6-472b-8692-8c607a536aad,ETH_TEST3,0x8443ee241d7f2ffaeb6f387e485162afc11421d5,0.01
Playful_Dolphin1,4e10f818-3da1-41c1-a556-562a7622ade4,ETH_TEST3,0xf0bd431de5315c7e829e0f97f6215afbc2fb8b44,0.01
Sad_Giraffe1,8aaad4c4-952c-4a60-9807-1b9e5b82442a,ETH_TEST3,0xfa2c7d929d040d658e6df1c5df72a96cc36d6e47,0.01
Vibrant_Giraffe1,db3a6121-f400-4372-b139-f386b9d2f800,ETH_TEST3,0x87a1b83a2087e22e93a00f148d56dbe549583736,0.01
Witty_Monkey1,12586d62-5ddd-4d36-b8c7-8f01d6d58fd5,ETH_TEST3,0xf724b8926b5a02d5e9426b1f7add660646ad1d08,0.01
Silly_Tiger1,7f49e4e6-2ed8-46f6-81c1-93a837f7088e,ETH_TEST3,0x7190d89254a2b21b3fa56de908cc552b4e8cc578,0.01
Clever_Narwhal1,c6e23c96-547b-4283-bedb-81527f078e4c,ETH_TEST3,0x55ab0f3bca65f46d5949fc1db53560514fb8bd03,0.01
Sad_Elephant1,9fa8758d-9e1e-4292-98db-54744ce90337,ETH_TEST3,0xf781c2be759bbb9f1c78d15b411533532b3b1fc3,0.01
Bubbly_Tiger1,2877fc29-59a1-49e5-b6ae-21aafea8dfea,ETH_TEST3,0xd90a33098aa93165dc796ad5070419c89494db7e,0.01
Clever_Narwhal1,1cfd64da-29e2-42e2-a3e8-f6a760dd6376,ETH_TEST3,0x10d7c8ebe4f272acf476e227aad3240095f10d69,0.01
Sad_Panda1,e58bf53d-c419-4165-bb73-b8b2d7fbe7fa,ETH_TEST3,0xf2f22d6a5d79065e91055ee3670f244bb77efa54,0.01
Lively_Sloth1,b2884d7c-c4b8-41c7-a5bd-3e1e8ad5cab9,ETH_TEST3,0x11a4cf3a93bf4c040f023d56fbccdb08313e841d,0.01
Joyful_Unicorn1,3d26f72b-a5f8-477d-95e2-570aa6038e30,ETH_TEST3,0xf0162d65487e98de7e993283470fe2081d31f503,0.01
Kind_Unicorn1,69bed748-489d-40b3-9a75-33401bf1d7c8,ETH_TEST3,0xeb71782c148980fe42dafa2e284196913577c161,0.01
Clever_Penguin1,5106ba67-d65c-457b-b620-eb9d30e6a05f,ETH_TEST3,0x3c62be8a20c7c6118b2a75e5fce789e0acf78a5d,0.01
Lively_Dolphin1,66bed1dc-751f-4ead-ba20-478064028e8a,ETH_TEST3,0x5e681e8a8db02489e182289ae6d557bfaf460e47,0.01
Kind_Lion1,f89053e4-1251-4343-b503-5e653f2f9fc4,ETH_TEST3,0xb26e129cd02c3b225ba71af25af4c345967308be,0.01
Sad_Elephant1,c0df007f-5234-4b56-920f-e4a8a73cc695,ETH_TEST3,0x9e2b0455b90e30d2639168d716b2bcf7287db64f,0.01
Lively_Dolphin1,75a61092-5bfc-4cb6-ba01-1526d4bb7e23,ETH_TEST3,0xc21c6dc5d6d6c440f024a70a582c5114dc85500d,0.01
Vibrant_Flamingo1,0d9e2551-5605-4cec-8291-66d06733e3dc,ETH_TEST3,0x1fef531fb0a503be502e7798572b705dde5dcbe5,0.01
Spunky_Sloth1,0b85fbc6-10ad-4f06-8a5c-614e5a8f2e2e,ETH_TEST3,0x3d4282008b38f8e0f1fe192134349840848f953f,0.01
Lively_Monkey1,2e85aa73-be42-4743-9ebf-0d5d879c2238,ETH_TEST3,0x217fa9cd88fceaaf18d687bbe0da3feb607d8019,0.01
Cheery_Flamingo1,8597d078-227a-4bab-964f-96c11287d99a,ETH_TEST3,0x24dbab1cc637f3a86cc6edd640dc8b202d48df79,0.01
Silly_Tiger1,5135363d-5ba7-4b7e-92b2-42ba1524df41,ETH_TEST3,0x33143d9e5746c666253b942e836f61a6ad5be76b,0.01
Sad_Tiger1,bc871898-7fb2-4189-aef7-d858acfb8d61,ETH_TEST3,0xa2572bf898b131a5e0ec4467276fa8d69edd9ad5,0.01
Zany_Panda1,e38b76e0-0e8e-40a3-bfa8-34a48fdb1381,ETH_TEST3,0x5b3391ab2815685885a1e081823d566331d50a99,0.01
Jolly_Kangaroo1,6182ef79-1f9c-418e-bd50-8ad6de99e34e,ETH_TEST3,0x18a1b4710dd8fb172fa5a3e401be0592af649cec,0.01
Lively_Elephant1,60a1cc4c-c4ea-4834-bde7-6132d7ae81b6,ETH_TEST3,0x34e9fdc47da6392248023a01b7d0065823fbfb6e,0.01
Funny_Kangaroo1,1cb4f315-58b0-42dc-ac55-937f0adb0e47,ETH_TEST3,0x5c418286f6da0e625a756e22dba9770eb6d27668,0.01
Brave_Flamingo1,c205854f-2dfc-4226-87f6-c702e02cb6cd,ETH_TEST3,0x53be59d6cb41d8d148658770bf62ed077c819a9c,0.01
Kind_Narwhal1,0e45969c-5aff-4b73-a881-d0bba41c852b,ETH_TEST3,0x5ff7ae20d88b263d453266947d886472083c22d1,0.01
Angry_Giraffe1,34b40e4e-e13e-40ab-ad10-e9818417c4a1,ETH_TEST3,0xf3d2732ebf2655b530ebe1989e0e7ebf0db4c91a,0.01
Jolly_Unicorn1,36555cb0-6bab-45fa-a9b6-300b818c2dfb,ETH_TEST3,0x7d3b20ff4bfb0b24520d0622bc5a221f76143e6e,0.01
Spunky_Octopus1,2adc3735-a2df-45d8-a7b1-96df0ff0f1cd,ETH_TEST3,0xecf45741339970b6b60cfd920aa8919bae3fc1d0,0.01
Caring_Dolphin1,9149d550-2e1f-4c44-8b49-de0f3cce3f33,ETH_TEST3,0x0169ffc28d8bbfb1354201d4364a893c73463771,0.01
Happy_Dolphin1,cee393ba-a62f-473d-a692-818c103140d1,ETH_TEST3,0xcbbc774b5c0351a0bca3fd72b311be2a5cb818a8,0.01
Lively_Lion1,e0d3d11c-04e7-48fc-b4ee-9ce6c2fae505,ETH_TEST3,0x596a5e35e277e8f22c2267b682117cb7889281d1,0.01
Quirky_Kangaroo1,826c02df-18b0-4c18-85aa-839c2ef24e02,ETH_TEST3,0x1ea7b96d7bfd5b72c91ba4a5b4384492ce274ebe,0.01
Joyful_Flamingo1,511d23de-fbf5-4acd-9e05-362308b920b4,ETH_TEST3,0x3b7b3af1c571d949495b9f8bd0fb53bd263aa863,0.01
Brave_Dolphin1,099add14-73fd-4b16-ad62-cfacd0c4f58b,ETH_TEST3,0xed9ecf95fa103ca887137082f58186a3c7cffefd,0.01
Playful_Octopus1,90643966-bc8e-4162-b8cb-7262811b326c,ETH_TEST3,0x96ba2918448e291e113a8bcb879689a524cd0e8d,0.01
Cheery_Octopus1,6200039e-a0b7-4464-955b-f148272acee0,ETH_TEST3,0x1ac897286e8e77f076974e4b04511ebbb323a9a3,0.01
Witty_Giraffe1,1b75b52d-4aeb-47c0-af54-8acd4d0a3df9,ETH_TEST3,0x68c7ed26349991f051f59fa21f8eab268bb66d1f,0.01
Playful_Sloth1,5cca5030-747d-46c4-b798-54d0f03ee7f9,ETH_TEST3,0xc30d3dcdd36a7421fe789cb034a1657050be8e14,0.01
Bubbly_Dragon1,b504e9fc-e053-4497-a477-8c829e4cb079,ETH_TEST3,0xdc8cdd06a43e71b548c6a2d9c42c0a4a9de67321,0.01
Spunky_Elephant1,6dab799f-6b03-4f9e-a31f-c2186d7b29e9,ETH_TEST3,0xbbed04aa6ac6cc1a3e0f6a2f32c882bf2859560c,0.01
Caring_Giraffe1,cdb815b2-4273-4852-881a-221cddf33184,ETH_TEST3,0x23c1db28cf88ca90c66a8dd2a973c46a9a154904,0.01
Clever_Kangaroo1,3545bcce-acc5-4dea-8126-1042a331739a,ETH_TEST3,0x6c4037d5a17b22d2fbdae9932b65d5a6d12c7ac0,0.01
Happy_Kangaroo1,2bd5556f-b569-490f-ba38-b8d8e83d28d2,ETH_TEST3,0x3abff19b91c06577dbd434b69506d230469325d6,0.01
Bubbly_Flamingo1,c1ef0ee6-0acf-4002-8db9-8bffedb8a78a,ETH_TEST3,0x65318f0767650d4f58ce2d45e8e0b5f937614423,0.01
Angry_Kangaroo1,2a417bf5-fe46-4bed-bebc-c5863b63a307,ETH_TEST3,0x6b5a76dffef04ffe2c0d4c8ad638be3e934a6ab2,0.01
Zany_Monkey1,14840340-294a-43df-8c13-2786f6c2920d,ETH_TEST3,0xf047344d824629087fa57eb6c88160b9d0151eca,0.01
Happy_Penguin1,b6d296b5-24af-4d31-b38e-ee941d4d39fa,ETH_TEST3,0x0b44e0971550ca0254be034744497e23d7e06d53,0.01
Caring_Monkey1,9d05d675-f72c-484d-bc77-cb0da6d05e4c,ETH_TEST3,0x9465f32f5793a76a875a946da974177c3c66ce48,0.01
Vibrant_Giraffe1,223b31b2-383b-4dc9-bfa9-3e1e18114312,ETH_TEST3,0x017dffc7d560ffae1d566368778a9a34e510baf0,0.01
Spunky_Giraffe1,7f54f1ab-37fd-4712-bc7c-3a126dc6197b,ETH_TEST3,0xea8697daff2fefd8247d3e50a1da5791bc5b4aea,0.01
Zany_Lion1,b2e35306-0a1b-4d17-bf69-ba4b148f8d11,ETH_TEST3,0x417c4331ce78ae7c145e48282e0f49645ac9abcd,0.01
Funny_Octopus1,24e8ff9f-b26f-4ace-906c-bbb37b18626b,ETH_TEST3,0x372443d3bc5ceda6bd682ea026ce2b2e48b7a25a,0.01
Clever_Octopus1,5da22127-69c1-4b63-8694-d1bf3a34e63f,ETH_TEST3,0x588c06a5a00ceb7c9ea55610ca4d17ef2a9efd73,0.01
Joyful_Monkey1,3b4a97fd-7550-41c9-995b-c92672a02813,ETH_TEST3,0x2913ff26f855b84afab0052f54fc3d14900abd92,0.01
