name,uuid,asset_type,address,amount
Spunky_Tiger,06bd9772-cb32-4632-9989-0d3f7a4798be,ETH_TEST5,0xbc55b03628a3d1c576b91e92cf27b4d154bbf29b,0.0001
Playful_Sloth,08d4b749-ec66-4404-83eb-24cd55c70e94,ETH_TEST5,0x17bf8a30f2f80f42ee0d142d9614e635d75d7d99,0.0001
Lively_Monkey,13d39ecb-50e4-41ae-8553-8757667695f3,ETH_TEST5,0x534da803a69fbac4c770dbdebe0d9ec65ca51996,0.0001
Vibrant_Giraffe,91f0b0aa-2898-46ac-afc8-468fc36e538e,ETH_TEST5,0x452b19a55414618a4e4a39941599cad58b560ad2,0.0001
Lively_Dolphin,3a05bf7f-393e-4606-8def-e78165172f20,ETH_TEST5,0x967166238888b73ed4ea380b6d8730f3ada2984f,0.0001
Witty_Octopus,075324e3-20a7-490f-8cda-9b9d65c1d43f,ETH_TEST5,0x0e0e62880829467757a923198c1ef6cbc3e866a1,0.0001
Silly_Lion,937dcf2e-cfd9-4943-9b1f-b054a5d99a89,ETH_TEST5,0xb599f16b0853c6b706e6301b57c0ad2f1fde71ae,0.0001
Funny_Dragon,d3fb9501-96d3-4270-ad0d-240354db5413,ETH_TEST5,0x2a95a5a91334f5b2c884bed2fb4bd819264d0eda,0.0001
Jolly_Koala,92f14a03-ecaf-482e-a431-42cd04ad9746,ETH_TEST5,0x58a905fb08cfff520c56ae6d77c7793d3bafe75e,0.0001
Bubbly_Flamingo,482c349e-171b-4fb5-9308-9f558372d836,ETH_TEST5,0x2fddaefa03526c895e5c4f411e531eaeccf03676,0.0001
Lively_Monkey,1eaa409e-1197-422d-b477-79c6ee5270fb,ETH_TEST5,0xad4bbc298d707abc6a3ccae6e0c6fd5327f7d049,0.0001
Bubbly_Octopus,f222f265-c88a-443d-93f7-865ff4b46e01,ETH_TEST5,0x0ca3572afe6d052af8784cbebd668b22201937f7,0.0001
Spunky_Giraffe,5c2a5435-8212-4deb-a0d4-6e03000d04c0,ETH_TEST5,0xe09acc77d2bc09b251a155428430034f28fb5825,0.0001
Playful_Unicorn,cd4a38d9-f63d-4271-b538-b01c45b4e78c,ETH_TEST5,0xc0d09f483b1367995c6e9a66608d701194ed9978,0.0001
Witty_Penguin,5aa26e40-53f6-44aa-8091-5ebd49df1b87,ETH_TEST5,0x56a3bc9463f03b8f04c5295a29ce28bdea34249a,0.0001
Bubbly_Koala,4aa04114-0c20-43c7-9c88-071cb173c942,ETH_TEST5,0x4486ec5b5c508e3ca1215220a55eadb25fcb3203,0.0001
Cheery_Koala,1da7ecac-a985-4627-ba03-667083d34c34,ETH_TEST5,0x0203bf6048886c261e3b6794b0a3dcb6298b1a1d,0.0001
Funny_Giraffe,58d28d2c-92df-40d3-aac6-c2e7a42b373c,ETH_TEST5,0xcac8a65ed6c6a1aecf71440a1c8fa337d26c0487,0.0001
Lively_Narwhal,1d69439f-f9f1-4fe6-a75c-12ab454d6912,ETH_TEST5,0x1a047f53c640813cb18c0a49d1e09add3c3a2193,0.0001
Jolly_Panda,b5656cae-dd43-4cfd-81ce-9db91bfaed22,ETH_TEST5,0x0dd8a952412ce45f9cec7a05dc892ceeae8523d1,0.0001
Zany_Narwhal,1052c9d5-5f01-410a-b5ca-3db078c5f4f9,ETH_TEST5,0x90356b50baf1b87c9814dc796e149a625ed3d863,0.0001
Cheery_Dolphin,491bf2ad-68f7-40cd-bd22-385d0f52a421,ETH_TEST5,0xad88e968105bf8b997f665a057661dd3e5f586e1,0.0001
Brave_Elephant,1763af7d-5815-4ee7-9179-e515447efeac,ETH_TEST5,0x25b6d811c802a37802bbcec59eeaa1dbf2c1682e,0.0001
Kind_Lion,1eaffc69-4957-4c26-b2f1-d8f50da6bdba,ETH_TEST5,0xc4c221f0fb5023334e7cec9efa8a7b02c72ae787,0.0001
Spunky_Narwhal,5f571e66-e076-4f1f-81cd-141fd4307a09,ETH_TEST5,0x04fedaf141d39360bf24a3560030564de2e73083,0.0001
Bubbly_Octopus,2aba87c3-2919-48ae-9571-36e7637a79f1,ETH_TEST5,0xdf60ab9c0907fa74f631af36cfe3ed11d1b8d0f5,0.0001
Joyful_Lion,fc2534ac-9233-452e-b687-697241f11d31,ETH_TEST5,0xd8ceed2c829fcd3af00b0f45d3ff1deef073dd18,0.0001
Bubbly_Dragon,2fdc5b48-6b9e-43f3-b102-4592ac87dea5,ETH_TEST5,0xe05990fe5480697ce3159d127551bbbf6b34c763,0.0001
Cheery_Panda,cf8d4027-aad7-453c-8ec4-a25bf502dd1e,ETH_TEST5,0x9e300b20a2a9e54e1680135c38fcf6de9822a956,0.0001
Lively_Dolphin,9f6229bd-4c1e-4f30-9b8d-c38013fed40b,ETH_TEST5,0xd0e5c1b5e7a2a9c5e2db7bcf23dee7c13b31d31a,0.0001
Lively_Giraffe,25061052-890c-4706-ba85-5c02844da4dd,ETH_TEST5,0xbbd086c895902d014b76f6efeacac8bcf700a94d,0.0001
Bubbly_Dragon,ca97f2c7-b85b-4018-bcdc-2a235dccec8c,ETH_TEST5,0x320907a1146a72ef45bcc5da0a547ab6441c7e72,0.0001
Kind_Dragon,dc49b5e2-84d3-444e-9309-dcfdaaa59098,ETH_TEST5,0x9b28cb6bd15779ed5a25109ce0511d64bab5639a,0.0001
Bubbly_Penguin,912089e8-bcce-4f77-8446-1613ba4ce4ce,ETH_TEST5,0xa2fa0b27a7925ab47ab9ca37546a0706dec6876e,0.0001
Silly_Penguin,ef042ac6-0a02-4658-8580-8aa8bfa697d9,ETH_TEST5,0xca6491214f4410cc80bce2c42caadf39b414c132,0.0001
Angry_Tiger,4c4ba9fd-c82c-4a3d-bf86-ea6e24d4903f,ETH_TEST5,0x10b1851976dba6ec10320e8eeb195c4bcb091c00,0.0001
Zany_Koala,739c7967-c5f5-426e-a748-3d3def40c444,ETH_TEST5,0xd4d1fd78fb575ac770dc5aa6200c618bb9252f7b,0.0001
Brave_Kangaroo,b35bc4ef-548b-4db0-b058-1e2bee8b5d5f,ETH_TEST5,0x2c92fb22ecb8415c345bef1fea2073c82bc44268,0.0001
Quirky_Penguin,d5c9f2da-6734-450d-b3fe-552e3c4c2564,ETH_TEST5,0xcfaac926305f808b34b03308b3ae61a768bd419a,0.0001
Cheery_Narwhal,83cdc77b-4c6c-40b6-8596-76aedf1183b1,ETH_TEST5,0xc6b68e086fe487ed42aa7875d07a8a363764b2d1,0.0001
Caring_Tiger,95a376f7-4222-40ab-8666-2757af633d52,ETH_TEST5,0xecb0b203114128141bb7e509d612d58ced3c8b1b,0.0001
Sad_Giraffe,d1eb6e83-9416-44db-87b8-2f233c860ca9,ETH_TEST5,0xca039dc6acb5c0e0cba431380a194fd950b1cbb7,0.0001
Zany_Flamingo,a467ea0f-185b-4168-9b9e-bb0a2a8c0c64,ETH_TEST5,0xd2ff04b5116069db20e6593226681e3509b6b3a0,0.0001
Silly_Kangaroo,797c32c8-3386-4e3e-9226-a7da528b69c1,ETH_TEST5,0x8ad4e4bf5fe6787ea97534defe4e57574c313c8a,0.0001
Happy_Dragon,a2844ee6-7cb0-49bc-8534-659642d127f8,ETH_TEST5,0x6c2ed8b52337f183ce7a8378467515312660721d,0.0001
Quirky_Narwhal,b9f81069-34ef-4af8-89a8-171453402978,ETH_TEST5,0x8d1cf2a4894297ddae863dc4c9d7ba8b38f152df,0.0001
Cheery_Flamingo,63fe5dac-7abc-4af5-bef8-12ca9a9b29e9,ETH_TEST5,0x316a6a926242fea83c36ab9997a7e67d54cd99db,0.0001
Playful_Unicorn,cdb2718b-478c-4edf-bea1-373ca716ba7d,ETH_TEST5,0x0906574c2626dcfaf848ceb92c1497fc456b2d93,0.0001
Sad_Koala,d0df0a80-222c-4944-92de-b9796d208c37,ETH_TEST5,0x27b7fea02f2ff7eb0bba2a2117ffbe6f2e2ce61b,0.0001
Playful_Dragon,208e0346-e20d-4de2-b785-2522be2abe65,ETH_TEST5,0x3f5b53c0042789c26e737021e444b32c65ab25c3,0.0001
Vibrant_Koala,20d5d0aa-caed-4395-9238-bb882b1de203,ETH_TEST5,0x1326216ae0e8c8e853ae0d232052ba3e6e046cc8,0.0001
Jolly_Penguin,a03d1930-6757-4f8a-8e44-bf856741b665,ETH_TEST5,0x997f9ec14e4aaf35740c5d3d579c228282a4f685,0.0001
Brave_Monkey,9169cc7a-50a0-405e-aadb-ad04852145f9,ETH_TEST5,0x6434e6ffdad61df3e766cc3d723b0ba9ead1fc19,0.0001
Brave_Tiger,fb2b4ce4-a9b1-440f-a85c-3028fe4383fe,ETH_TEST5,0xcc41ca019a8d60ee4de04a6db9a395883b3511af,0.0001
Playful_Flamingo,f0083e73-2e1e-466d-bca6-569200508cd0,ETH_TEST5,0x6315ede8580a13d69cdb148bf6a60690ba119c77,0.0001
Brave_Dolphin,8806452f-44e4-400b-8bf8-aea3f4e098ac,ETH_TEST5,0x3732b34a14429196ba3c2d23e38b608b272b46e2,0.0001
Playful_Koala,395db4d6-ae1d-4cb6-a8c0-3649ed64ba91,ETH_TEST5,0xb4018a08e0d08d51d6fd6c93f17de46308179a00,0.0001
Zany_Dolphin,9e916239-c671-450e-86e6-58c71f7fd84f,ETH_TEST5,0xb887cc778bb5753f5ecafa778e0734dbe0fd1cf7,0.0001
Sad_Flamingo,d4612688-5182-461b-8606-42dc0ce92556,ETH_TEST5,0x7297399ffbedd2b9654b28c26ba227c5ff3517ed,0.0001
Silly_Octopus,bd45cab2-7777-4e32-aec5-af1022b5979b,ETH_TEST5,0xf40ce6a3d0414c6907bfdf0c5ed09b2fdd82fc00,0.0001
Joyful_Giraffe,e7ba69f0-86eb-4eda-a013-a19a70f7eae6,ETH_TEST5,0xbf55e7501adc0627e8822e3f8dc78d5cf64c4c3b,0.0001
Quirky_Narwhal,87a8e88e-8670-4d4d-832f-78e988771cf2,ETH_TEST5,0x70122916f8192eb38a7ff348bfc7528741b860b0,0.0001
Spunky_Elephant,514d2fc5-ab32-4bd9-bfe0-5d2100518730,ETH_TEST5,0x4371053f1e62684f03038588d5c0f4c5af63f1fc,0.0001
Clever_Elephant,191688ab-cba6-4198-93f1-620f49a484ac,ETH_TEST5,0x00f07e7d32a2082434003b07cbf111aafa563ae9,0.0001
Vibrant_Tiger,58fded6b-a635-49df-8534-eaf126e5bba6,ETH_TEST5,0xa9748ff3a657c882a71147b591b590dabc256148,0.0001
Quirky_Lion,e3818bce-5a33-4512-aecd-0401cf9f9230,ETH_TEST5,0x1335f0f2bdcab23d0f00ee0753da2ead4543470c,0.0001
Jolly_Narwhal,da00e4e7-447a-4c55-8b90-6b1a7b778974,ETH_TEST5,0x4648e5021b5f2ab09d86e08371c9c9435bc7de61,0.0001
Caring_Elephant,f904e690-ecf1-40ea-b839-f5d21a45374d,ETH_TEST5,0xb9ae18b663b1db048ec84df7ed35f90d5caf85fd,0.0001
Funny_Monkey,f618fb0c-d7af-4824-8331-1e4d403866ba,ETH_TEST5,0xbe678f3bdc4200a170dd8bd738b292ce40d2b0ba,0.0001
Cheery_Tiger,94138f35-4d9a-4454-a2b4-459e9cf1ef26,ETH_TEST5,0x0864f6fa30649f08f8d6322d5dcbeadd42295ddf,0.0001
Witty_Unicorn,73d68a90-2300-4716-907b-ff3b8282be22,ETH_TEST5,0x6e777386f9b0ed2003e8904050fa5c49686475ed,0.0001
Lively_Sloth,6c643630-2380-47a8-b3a4-3bb9384e92ad,ETH_TEST5,0x50f27f3bcd7777167c88c98abc4b897e3b4ad5b1,0.0001
Angry_Penguin,c2e9cf26-38b8-4aab-9a08-104288cf62f1,ETH_TEST5,0xce3896c77b840985cd9608c511de7a81b2da2ca4,0.0001
Quirky_Dragon,f9e22686-e9a5-49e8-94b9-366f151f2e98,ETH_TEST5,0xec4067327e33ae3726cd177326b3883ba23ca178,0.0001
Joyful_Narwhal,883925c7-8dfc-4e58-b62f-439ddcec4eda,ETH_TEST5,0xe45c7c3bec17e94eefe6dd49cac96a66d5ab3963,0.0001
Bubbly_Dolphin,f3d5203d-c41e-4e1e-a264-b5ee08d11797,ETH_TEST5,0x56a849eaecc03d81b7fca2b7f0ce41f34144e65e,0.0001
Bubbly_Dragon,82e75402-63d7-4222-ac35-d0000e400074,ETH_TEST5,0x0498dd4b31be502b7d7150e28f2dabcafa3299fd,0.0001
Witty_Koala,0d7ac759-9e8a-4f32-a994-dd1591f17648,ETH_TEST5,0x717c10c99ebd0f1d1604db568b4faaea5ae08e8c,0.0001
Vibrant_Sloth,e140627a-e88a-4f33-abec-9aae901251d1,ETH_TEST5,0xe0f35c88442a234eda2391ce8b5fcc0860dce1e1,0.0001
Bubbly_Unicorn,f87b4a77-470e-4c7a-b7d6-e7d074645445,ETH_TEST5,0x955e26d84afea080e1bc21719cd6d61f64a4857b,0.0001
Funny_Elephant,5c6dd61e-9e45-4050-9f41-1ebcb94d59d9,ETH_TEST5,0xebea57946fa51f8cfb503fa68f8e316385ac437c,0.0001
Zany_Lion,b578b521-3fb1-434c-978c-c4825a682f61,ETH_TEST5,0x056e5e3fcd5e7b813541c7a4837700cedb55c74a,0.0001
Joyful_Flamingo,b01c7e8c-1062-46c0-93e2-32be8d0629f8,ETH_TEST5,0xe5a7779f7a35745d85133aa5d2e66bdc1900ef34,0.0001
Happy_Koala,c9873a0c-b60f-4347-94cd-64d3e320fde5,ETH_TEST5,0xe7c0e8ce9751584800071ac0ec5c3a738b9a9784,0.0001
Vibrant_Unicorn,fb0682cc-e9b8-4eba-a6f1-6ef432bd6464,ETH_TEST5,0x4ed8d2994dba1ad382dd8769fdff6ac113d55e7d,0.0001
Brave_Dolphin,33a9afd6-e093-471e-bc31-b76e44f9d1be,ETH_TEST5,0x65894ccadf0d5d4512846c42f6753775cee61495,0.0001
Lively_Octopus,535ad380-3ab3-47b3-8f30-cc911c688f06,ETH_TEST5,0x66acb43f94340fa6dae0b1b6291b4e8af8db0d3f,0.0001
Cheery_Elephant,e05c6ff0-7441-4f67-ab5d-57962315a170,ETH_TEST5,0x5787c4f1e8341e82f142a932f4b8f7ea8d03e181,0.0001
Caring_Octopus,4f363b95-9876-4a6c-b297-92ee2f369472,ETH_TEST5,0xdc532347d5aef93385a8efe6620e1069cc4c3fff,0.0001
Joyful_Sloth,ae94981c-f9c7-408a-b3d9-076de16713ee,ETH_TEST5,0xcd191335d43f3e61fa0c255279bd36fe6a25295b,0.0001
Clever_Penguin,736c8dd3-ff70-4e52-866b-d7915c309a1c,ETH_TEST5,0x0f8bad4754acd8dfabe19d3ac05c7071b296f6c1,0.0001
Joyful_Penguin,998fcb12-5e72-46bc-947f-495b5f419b08,ETH_TEST5,0x8b45aef5bc554976bc452e9bb811223222a258ef,0.0001
Joyful_Dragon,a1d3e837-2b46-4cc4-8fb7-c7283dd5e31c,ETH_TEST5,0x09741d3889501adadae26598d1ea470f387a3ab9,0.0001
Happy_Kangaroo,6a077152-c7ec-493d-999e-d288f32f283f,ETH_TEST5,0x0c0ed3778d82018126d7e2815f1e93cb26a4c90a,0.0001
Quirky_Octopus,46bdb60f-cd38-4c84-bb11-5c7cb3b6c8bc,ETH_TEST5,0x8d9fd0426d16a675d5b9ac83195c0a5285cfa10e,0.0001
Witty_Giraffe,58ccc85e-6958-4c0c-99e4-55c929fe1c59,ETH_TEST5,0xfe90024920b9b4f51ff463df37af4d7e53fe98dd,0.0001
Angry_Flamingo,33123f54-4b69-41c3-b99a-25229c128ff7,ETH_TEST5,0x97a26e1b9ddd1287ab1803f4b7764343842e0d7b,0.0001
Brave_Giraffe,3e458e10-f5b7-469e-b2c1-f0b9478ae292,ETH_TEST5,0xdab27c225e5b7a17f3f9abd3a9ce76bcbe6d49f0,0.0001
Sad_Penguin,291aa0ec-8aea-4225-b2b1-63989cec1dd6,ETH_TEST5,0x8bf4744eb2991e8127ed03eaf5a72d2d72f59631,0.0001
Cheery_Narwhal,f97ce1a4-7395-4759-b6be-f69b5d406e2a,ETH_TEST5,0xd2019e1ad24f6cc382fe47a254b4bae1d13d27e4,0.0001
Joyful_Panda,03049f4f-2f11-4d14-bec6-cf406e40f330,ETH_TEST5,0xed3a5b55c10ea0009eb642cc6b84b40f7e3da8e7,0.0001
Lively_Flamingo,d25fce0a-a4dc-4a9e-861f-1608efe50299,ETH_TEST5,0xbdca43c62d16578303eb0d46aaa8ebc8181fda04,0.0001
Caring_Octopus,390e108f-cdd4-43de-90d4-d6f2b52185ef,ETH_TEST5,0x1b8213fa61d2588b92a08fdb246d13e68f56bf06,0.0001
Quirky_Dolphin,859e5f3b-d5a0-40fa-a607-d9fefa63c97e,ETH_TEST5,0x553260b0ca0c5465db4a4b0807e1d2f10ebd7823,0.0001
Cheery_Sloth,64bb969a-4bb1-4b29-a900-25f235d086ec,ETH_TEST5,0x940804cf81da8fd96b29a2fc1022667cb2a52ebf,0.0001
Spunky_Octopus,ba6c85a8-a6ef-4237-af18-6cdd16ec1b47,ETH_TEST5,0x8dca28b0c1ced45ae59bd395d6972a8f622bda4b,0.0001
Playful_Narwhal,68ca25cc-91d1-49da-af64-aa37f685650f,ETH_TEST5,0xd133f9107cb9a43a84d17b362073f51e47725276,0.0001
Jolly_Monkey,a393448c-e9ff-490f-a5c1-db12b5031c4b,ETH_TEST5,0x9e8ee0e081502e51686edf3d17002b43a4d08981,0.0001
Angry_Narwhal,b0898571-d1de-4669-a170-5a2ff80daec4,ETH_TEST5,0x599a6cac5971677034cb469908e9fbdaac68fb1d,0.0001
Joyful_Elephant,9478e01a-d0a7-4dfc-9150-a461e22c00db,ETH_TEST5,0x45e22938eba0d72c9531be3b7a312669e35d156e,0.0001
Lively_Monkey,8ea851cc-6bd2-45de-b047-c0858ed95973,ETH_TEST5,0x14fc7965f678e4060833229501d59b7f0d527ca1,0.0001
Spunky_Dragon,fe527489-72c3-49ac-b939-242f62d37dd1,ETH_TEST5,0xaed0897f571ee8e0e99214a6621a9211d1c5d4ba,0.0001
Vibrant_Monkey,7e13ee19-51af-48c0-8c20-8d8d430a373b,ETH_TEST5,0x287d94966ed873ba14bc15c0458f6a10d82ee3b2,0.0001
Sad_Penguin,b1d32b57-80b3-48b4-89aa-5c6847acc973,ETH_TEST5,0xb68e54c570725ee3c334d1478d19ae2e09ce7485,0.0001
Funny_Dolphin,0c47f31d-3b20-4358-9a90-3101f620b5d7,ETH_TEST5,0x7873ecc6575d1cd21dd0a7f557c06cdad0bfcba4,0.0001
Funny_Elephant,b6701170-89ba-4aa7-9445-c120dc582e71,ETH_TEST5,0xf350a698a3cfaf9841a7aa08d1c1d9ab8eccfa37,0.0001
Clever_Flamingo,54866f73-919d-4682-b5bc-4d0712db5061,ETH_TEST5,0x0766e978a5c743f6344a8bcd56c7f79ca44e1c1a,0.0001
Silly_Penguin,a54ee55a-eb62-496b-8c15-75549b3d862d,ETH_TEST5,0x002a51a2a0c63d9bb64fc318ed2f43d1d0219314,0.0001
Kind_Octopus,ed1608b3-28e7-4cb1-97b3-93fb53746b14,ETH_TEST5,0x6c471a23b279792421680d47de47ca3039c041fb,0.0001
Zany_Kangaroo,b8138855-595d-44e5-aa79-ee50753a819e,ETH_TEST5,0xfa16840c899f1874b99c5c1e9197d59fbafa7e75,0.0001
Jolly_Sloth,1aa970a0-81be-49ea-aaed-59af7e1dab3f,ETH_TEST5,0x0e63bf97372527f0adbb84893ec5a493973978f7,0.0001
Playful_Kangaroo,19d5438d-b6c9-4db2-b152-9fb8a2b1c009,ETH_TEST5,0xb1a3ae35ff7c615706d4568b3197ee91aef82622,0.0001
Zany_Dragon,2f034105-7ae5-4b00-aba1-95a38940f5be,ETH_TEST5,0x4a5ca11598919a12930984d0ea301150d3b6cfcb,0.0001
Caring_Monkey,7e89f782-efad-4838-b27a-4b5a41cf01eb,ETH_TEST5,0xf4ab6c58d24d89a131d386fc0a12521f44f065fb,0.0001
Zany_Dolphin,dd700fbf-0d95-40d7-8dc3-84fcaa5e57c7,ETH_TEST5,0xfebb21867e8e4b218946042373eff55f862b9e5b,0.0001
Funny_Elephant,59a52a0f-acf3-4d39-9117-4bed00aaa822,ETH_TEST5,0x062af104850ff9b000a13368916ef49cffd5a97e,0.0001
Silly_Flamingo,ec3bd458-a25f-4b69-9811-4089e02733fd,ETH_TEST5,0x3482c90741cf2fe9fd518246c9886f608d3df727,0.0001
Kind_Dragon,c9f59d95-663d-4f3d-ab1f-2c8ccf1578d7,ETH_TEST5,0xd960cd746bf1b9efc4f9373c6c51c0be2d4acb90,0.0001
Playful_Octopus,8ee7a699-f728-4b1e-960b-a7ba18e8d913,ETH_TEST5,0x24151799238a6dcb4611fa0961620ce54b9cf31b,0.0001
Quirky_Kangaroo,d67d850a-6ba6-485c-8cf4-da8d6464c87e,ETH_TEST5,0xf105f300418e88b9eabb659f28a6909930ab7e65,0.0001
Bubbly_Unicorn,f6e2a6ef-1ff5-4fb5-a5c2-cc6a6ad5677a,ETH_TEST5,0x7d7b45a7df89e64505215f229ee5ed2a1fc2ba6b,0.0001
Bubbly_Panda,8345c344-51ec-4b88-8f2a-7670dbe01eab,ETH_TEST5,0x1af26719432e3632b5144fe1027d7b41fed68115,0.0001
Witty_Kangaroo,ae683423-f732-4bab-abaa-f088801adae2,ETH_TEST5,0xc6e62316ef1e2e62f5391cabe66505beb3563ede,0.0001
Happy_Flamingo,f3651d08-4335-4fa7-8974-bd19386c6998,ETH_TEST5,0x25f8b206001f7afbee77278db5cfdc1953ba1192,0.0001
Bubbly_Monkey,fb437075-9291-49c1-8bf0-1dc0dda4246a,ETH_TEST5,0x2468e488b5a48cab6b3eac1cef391c8e5be82983,0.0001
Happy_Kangaroo,c61265f9-8591-4357-9b1d-e67e92b04f2b,ETH_TEST5,0x66311c9c1a4aec130b31503e39d2537f7dc5e84e,0.0001
Quirky_Tiger,e15f3963-81e6-47bf-99d1-50745c80a283,ETH_TEST5,0xbc270ae25df2b010cbded92775abfca336d80244,0.0001
Kind_Koala,0a7ffc3e-cd09-4b8f-948d-ce19158f44b1,ETH_TEST5,0x54d07edcefd3402748a9c338b70882281a705a5c,0.0001
Kind_Narwhal,9896060f-674b-4f16-aec1-3126578f8068,ETH_TEST5,0x52f71bbb2ddeb342465b598d817c511e0306a0b3,0.0001
Vibrant_Dragon,0bf3983d-660e-422f-a4bc-32c7252d300e,ETH_TEST5,0xc119259689fca9547f5a9d350024a1c3b78991e4,0.0001
Happy_Tiger,f351fe25-fae4-4854-8e11-d0ae8fa6de53,ETH_TEST5,0x7a391e05a5094e9e3157303232f7df2295108a5b,0.0001
Joyful_Panda,c5ac7058-34ed-4cf2-8c66-b52cac402cf6,ETH_TEST5,0xdd6d1fbf2d696a556a2ce714ad3c1801bed05488,0.0001
Zany_Monkey,e5295294-b202-4ecd-b200-61b86c7f032c,ETH_TEST5,0x8bad7647a7a51e5243da72110587650a6de9b156,0.0001
Joyful_Octopus,135933f3-b77f-4c99-aa6a-8c078b06e623,ETH_TEST5,0x1427ac77c1a23745bab2351ea3cc7d64c67df361,0.0001
Caring_Unicorn,5deff4f7-3d4c-485a-a485-f11e5900ebc7,ETH_TEST5,0x2802eef4364e2566105010582ac5806425bbfc8f,0.0001
Brave_Tiger,b4e83043-a9f1-4885-8aab-0100a3740b21,ETH_TEST5,0xdb2cdf5d42f215e9f43a3cbad7e98e5b3eb2f4dd,0.0001
Caring_Lion,e703bde6-31da-46b6-b0d7-af6869922702,ETH_TEST5,0x40cbe731a57c151bdc25e1193336fd93c478929c,0.0001
Playful_Elephant,fc36fdd5-8b36-45d9-89f3-188f32a34a01,ETH_TEST5,0xfae275e8618851aba429f7a56970315de85de290,0.0001
Vibrant_Dragon,cee4e1d2-516a-46b6-927b-1364764889f9,ETH_TEST5,0x52526d66c15807d7bca9a79f495510be21abe3b6,0.0001
Caring_Narwhal,ca341fed-24af-4531-ba65-5d7ee2a50a77,ETH_TEST5,0xd3504e4b43a62a10948353eec3f2c63789a26435,0.0001
Joyful_Panda,b2746f9a-f222-4c20-bb5a-844d4be301ef,ETH_TEST5,0x25bede700ef1ab733bd8ea7e1710f6f253a75079,0.0001
Caring_Dragon,29fda0c5-29b2-4cc4-afcc-792de3885692,ETH_TEST5,0xba19e55b4df0a2b93dd7818fb4ab8c5f29d06a81,0.0001
Witty_Flamingo,004a2d09-11ab-4fe1-937e-af9471907a97,ETH_TEST5,0xcbaea03f2e01d82e0fb89dc4a7fd10e2b45b56c4,0.0001
Spunky_Elephant,5324df8b-f2a6-43c6-aafb-c1f36148a61c,ETH_TEST5,0x477ed58dc85f57312a65e0225eb280590420c637,0.0001
Lively_Dragon,191e1480-5868-4853-ac55-7975a8a77ba1,ETH_TEST5,0x6c121350232c7b4e0284dcd0219c1c3c50979c0f,0.0001
Clever_Flamingo,771b263f-d7c7-4cd2-93a3-abd04eebec2e,ETH_TEST5,0xe322e2cf7167072ce06c3915d344b98755c3a980,0.0001
Playful_Monkey,e63b6a44-7eb0-4324-a67c-f78437900927,ETH_TEST5,0x541041cd3a9730c5adea06063d729165652e205d,0.0001
Happy_Dolphin,a985ed0a-5a9c-4a39-a4a9-49adf3a04005,ETH_TEST5,0xcd532e07d1bf8f966857010ef3f364e6c4aedb06,0.0001
Zany_Unicorn,9f0aee28-fdab-4001-9aaf-8fe5b8c36852,ETH_TEST5,0xa88249f28b0254f10ec9e7d3d4bf9b22369fe3f4,0.0001
Zany_Elephant,a02c29c9-fe97-4a69-a67f-b8440d4dbc37,ETH_TEST5,0x3da52791dc7c749b0c133783aa62b58efd041744,0.0001
